DocId,V Type,Voucher Type,Entry No,Entry Date,Customer,Party Bill No,Party Bill Date,TaxableValue,CGSTAmt,SGSTAmt,IGSTAmt,UGSTAmt,Net Amt,Approved By,Site Code,V Prefix,Row No,Type
PBGR-2024-78,PBGRL,Purchase Bill GST (RM Local),9040007,09/04/2024,Vijay Traders- CRS,WKP/2024-25/0177,09/04/2024,24335,608.38,608.38,0,0,25552,AKASH,HO,2024,128,RAW
PBGR-2024-79,PBGRL,Purchase Bill GST (RM Local),9040008,09/04/2024,Vijay Traders- CRS,WKP/2024-25/0172,09/04/2024,221408,5535.2,5535.2,0,0,232478,AKASH,HO,2024,129,RAW
PBGR-2024-80,PBGRL,Purchase Bill GST (RM Local),9040009,09/04/2024,Vijay Traders- CRS,WKP/2024-25/0171,09/04/2024,170544,4263.6,4263.6,0,0,179071,AKASH,HO,2024,130,RAW
PBGR-2024-82,PBGRL,Purchase Bill GST (RM Local),9040010,09/04/2024,PATEL ENTERPRISES,4671,09/04/2024,147525,3688.13,3688.13,0,0,154901,AKASH,HO,2024,131,RAW
PBGR-2024-83,PBGRL,Purchase Bill GST (RM Local),9040011,09/04/2024,PATEL ENTERPRISES,4672,09/04/2024,157150,3928.75,3928.75,0,0,165008,AKASH,HO,2024,132,RAW
PBGR-2024-84,PBGRL,Purchase Bill GST (RM Local),9040012,09/04/2024,AKASHDEEP TRADERS,GST/032/24-25,09/04/2024,327235,8180.9,8180.9,0,0,343597,AKASH,HO,2024,133,RAW
PBGR-2024---125,PBGRL,Purchase Bill GST (RM Local),9040013,09/04/2024,WESTERN COAL FIELDS LTD,9280071875,07/04/2024,108333,2708.33,2708.33,0,0,125858,BHAGWAT,HO,2024,134,COAL
PBGR-2024---263,PBGRL,Purchase Bill GST (RM Local),9040015,09/04/2024,WESTERN COAL FIELDS LTD,9270049688,07/04/2024,95138.76,2378.47,2378.47,0,0,114068,BHAGWAT,HO,2024,135,COAL
PBGR-2024---315,PBGRL,Purchase Bill GST (RM Local),9040016,09/04/2024,DEEKAY & CO.,APR/173/24-25,07/04/2024,161731.65,4043.29,4043.29,0,0,182146,BHAGWAT,HO,2024,136,COAL
PBGST-2024-22,PBGST,Purchase Bill Against GST (Stores),10040001,10/04/2024,GITANJALI INDUSTRIAL MART PVT.LTD,GIM0114,09/04/2024,23100,2079,2079,0,0,27258,AKASH,HO,2024,137,STORE
PBGST-2024-23,PBGST,Purchase Bill Against GST (Stores),10040002,10/04/2024,HI TECH INDUSTRIAL SUPPLIERS (I)PVT LTD,24-25/00156,10/04/2024,3744.9,337.04,337.04,0,0,4419,AKASH,HO,2024,138,STORE
PBGST-2024-24,PBGST,Purchase Bill Against GST (Stores),10040003,10/04/2024,HI TECH INDUSTRIAL SUPPLIERS (I)PVT LTD,24-25/00155,10/04/2024,8316,748.44,748.44,0,0,9813,AKASH,HO,2024,139,STORE
PBGST-2024-25,PBGST,Purchase Bill Against GST (Stores),10040004,10/04/2024,HI TECH INDUSTRIAL SUPPLIERS (I)PVT LTD,24-25/00154,10/04/2024,10890.01,980.09,980.09,0,0,12850,AKASH,HO,2024,140,STORE
PBGST-2024-26,PBGST,Purchase Bill Against GST (Stores),10040005,10/04/2024,WF FILTER FABRIKS PRIVATE LIMITED,WF/23-24/S2000,26/03/2024,259000,0,0,31080,0,290080,AKASH,HO,2024,141,STORE
PBGST-2024-37,PBGST,Purchase Bill Against GST (Stores),10040006,10/04/2024,SOLENIS CHEMICALS INDIA PVT LTD.,MI1924005423,06/04/2024,59000,0,0,10620,0,69620,AKASH,HO,2024,142,STORE
PBGST-2024-40,PBGST,Purchase Bill Against GST (Stores),10040009,10/04/2024,WF FILTER FABRIKS PRIVATE LIMITED,WF/23-24/S2001,26/03/2024,185500,0,0,22260,0,207760,AKASH,HO,2024,143,STORE
PBGST-2024-41,PBGST,Purchase Bill Against GST (Stores),10040010,10/04/2024,BOMBAY INDUSTRIAL ENTERPRISES,DKG24-25/00047,03/04/2024,7280,655.2,655.2,0,0,8590,AKASH,HO,2024,144,STORE
PBGST-2024-43,PBGST,Purchase Bill Against GST (Stores),10040011,10/04/2024,GITANJALI INDUSTRIAL MART PVT.LTD,GIM0122,10/04/2024,26372.5,2373.53,2373.53,0,0,31120,AKASH,HO,2024,145,STORE
PBGST-2024-46,PBGST,Purchase Bill Against GST (Stores),10040012,10/04/2024,BOMBAY INDUSTRIAL ENTERPRISES,DKG24-25/00263,10/04/2024,1972,177.48,177.48,0,0,2327,AKASH,HO,2024,146,STORE
PBCGG-2024-1,PBCGG,Purchase Bill Capital Goods GST,10040001,10/04/2024,MAHARASHTRA CABLE HOUSE,119,10/04/2024,53340,4800.6,4800.6,0,0,62941,AKASH,HO,2024,147,STORE
PBCGG-2024-30,PBCGG,Purchase Bill Capital Goods GST,10040002,10/04/2024,BOMBAY INDUSTRIAL ENTERPRISES,DKG24-25/00261,10/04/2024,8445.5,760.1,760.1,0,0,9966,NILESH,HO,2024,148,STORE
PBCGG-2024---100,PBCGG,Purchase Bill Capital Goods GST,10040003,10/04/2024,SBR STEELS PRIVATE LIMITED,SBR/24-25/225,10/04/2024,169150,15223.5,15223.5,0,0,199597,NILESH,HO,2024,149,STORE
PBCGG-2024---104,PBCGG,Purchase Bill Capital Goods GST,10040004,10/04/2024,MAHARASHTRA CABLE HOUSE,120,10/04/2024,34916,3142.44,3142.44,0,0,41201,NILESH,HO,2024,150,STORE
PBGR-2024-81,PBGRL,Purchase Bill GST (RM Local),10040001,10/04/2024,PAWAN PUTRA ENTERPRISES,24-25/10,10/04/2024,35520,888,888,0,0,37296,AKASH,HO,2024,151,RAW
PBGR-2024-99,PBGRL,Purchase Bill GST (RM Local),10040002,10/04/2024,VIJAY AMBICA  TRADING COMPANY,VTC/025,06/04/2024,461188,0,0,23059.4,0,484247,AKASH,HO,2024,152,RAW
PBGR-2024---101,PBGRL,Purchase Bill GST (RM Local),10040003,10/04/2024,GREENPACK INDUSTRIES - Creditors,2425100654,10/04/2024,67270,1681.75,1681.75,0,0,71340,AKASH,HO,2024,153,RAW
PBGR-2024---104,PBGRL,Purchase Bill GST (RM Local),10040004,10/04/2024,P J TRADING COMPANY,57,10/04/2024,125875,3146.88,3146.88,0,0,132169,AKASH,HO,2024,154,RAW
PBGR-2024---105,PBGRL,Purchase Bill GST (RM Local),10040005,10/04/2024,P J TRADING COMPANY,49,09/04/2024,168875,4221.88,4221.88,0,0,177319,BHAGWAT,HO,2024,155,RAW
PBGR-2024---106,PBGRL,Purchase Bill GST (RM Local),10040006,10/04/2024,P J TRADING COMPANY,50,09/04/2024,120960,3024,3024,0,0,127008,BHAGWAT,HO,2024,156,RAW
PBGR-2024---109,PBGRL,Purchase Bill GST (RM Local),10040007,10/04/2024,AKASHDEEP TRADERS,GST/036/24-25,10/04/2024,440020,11000.52,11000.52,0,0,462021,AKASH,HO,2024,157,RAW
PBGR-2024---110,PBGRL,Purchase Bill GST (RM Local),10040008,10/04/2024,Vijay Traders- CRS,WKP/2024-25/0204,10/04/2024,136000,3400,3400,0,0,142800,AKASH,HO,2024,158,RAW
PBGR-2024---117,PBGRL,Purchase Bill GST (RM Local),10040009,10/04/2024,Vijay Traders- CRS,WKP/2024-25/0205,10/04/2024,82576,2064.4,2064.4,0,0,86705,AKASH,HO,2024,159,RAW
PBGR-2024---118,PBGRL,Purchase Bill GST (RM Local),10040010,10/04/2024,Vijay Traders- CRS,WKP/2024-25/0186,10/04/2024,203632,5090.8,5090.8,0,0,213814,AKASH,HO,2024,160,RAW
PBGR-2024---146,PBGRL,Purchase Bill GST (RM Local),10040011,10/04/2024,Vijay Traders- CRS,WKP/2024-25/0193,10/04/2024,228536,5713.4,5713.4,0,0,239963,BHAGWAT,HO,2024,161,RAW
PBGR-2024---147,PBGRL,Purchase Bill GST (RM Local),10040012,10/04/2024,Vijay Traders- CRS,WKP/2024-25/0196,10/04/2024,186987.5,4674.69,4674.69,0,0,196337,BHAGWAT,HO,2024,162,RAW
PBGR-2024---148,PBGRL,Purchase Bill GST (RM Local),10040013,10/04/2024,Vijay Traders- CRS,WKP/2024-25/0199,10/04/2024,178376,4459.4,4459.4,0,0,187295,BHAGWAT,HO,2024,163,RAW
PBGR-2024---150,PBGRL,Purchase Bill GST (RM Local),10040014,10/04/2024,Vijay Traders- CRS,WKP/2024-25/0198,10/04/2024,173096,4327.4,4327.4,0,0,181751,BHAGWAT,HO,2024,164,RAW
PBGR-2024---151,PBGRL,Purchase Bill GST (RM Local),10040015,10/04/2024,Vijay Traders- CRS,WKP/2024-25/0197,10/04/2024,152950,3823.75,3823.75,0,0,160598,BHAGWAT,HO,2024,165,RAW
PBGR-2024---152,PBGRL,Purchase Bill GST (RM Local),10040016,10/04/2024,Vijay Traders- CRS,WKP/2024-25/0195,10/04/2024,161560,4039,4039,0,0,169638,BHAGWAT,HO,2024,166,RAW
PBGR-2024---155,PBGRL,Purchase Bill GST (RM Local),10040017,10/04/2024,Vijay Traders- CRS,WKP/2024-25/0194,10/04/2024,227568,5689.2,5689.2,0,0,238946,BHAGWAT,HO,2024,167,RAW
PBGR-2024---262,PBGRL,Purchase Bill GST (RM Local),10040019,10/04/2024,WESTERN COAL FIELDS LTD,9270049689,08/04/2024,79832.78,1995.82,1995.82,0,0,95716,BHAGWAT,HO,2024,168,COAL
PBGR-2024---316,PBGRL,Purchase Bill GST (RM Local),10040020,10/04/2024,DEEKAY & CO.,APR/174/24-25,07/04/2024,156851.36,3921.28,3921.28,0,0,176650,BHAGWAT,HO,2024,169,COAL
PBGST-2024-42,PBGST,Purchase Bill Against GST (Stores),11040001,11/04/2024,NN Corrugation Industry.(N),NNC/24-25/014,11/04/2024,210019.5,18901.76,18901.76,0,0,247823,AKASH,HO,2024,170,STORE
PBGST-2024-45,PBGST,Purchase Bill Against GST (Stores),11040002,11/04/2024,SBR STEELS PRIVATE LIMITED,SBR/24-25/263,11/04/2024,4820,433.8,433.8,0,0,5688,AKASH,HO,2024,171,STORE
PBGR-2024-97,PBGRL,Purchase Bill GST (RM Local),11040001,11/04/2024,VIJAY AMBICA  TRADING COMPANY,VTC/042,09/04/2024,403992,0,0,20199.6,0,424192,BHAGWAT,HO,2024,172,RAW
PBGR-2024-98,PBGRL,Purchase Bill GST (RM Local),11040002,11/04/2024,VIJAY AMBICA  TRADING COMPANY,VTC/028,07/04/2024,427431.5,0,0,21371.58,0,448803,BHAGWAT,HO,2024,173,RAW
PBGR-2024---100,PBGRL,Purchase Bill GST (RM Local),11040003,11/04/2024,GREENPACK INDUSTRIES - Creditors,2425100775,11/04/2024,65720,1643,1643,0,0,69696,AKASH,HO,2024,174,RAW
PBGR-2024---102,PBGRL,Purchase Bill GST (RM Local),11040004,11/04/2024,PATEL ENTERPRISES,4683,11/04/2024,156450,3911.25,3911.25,0,0,164273,AKASH,HO,2024,175,RAW
PBGR-2024---103,PBGRL,Purchase Bill GST (RM Local),11040005,11/04/2024,PATEL ENTERPRISES,4679,11/04/2024,107780,2694.5,2694.5,0,0,113169,AKASH,HO,2024,176,RAW
PBGR-2024---107,PBGRL,Purchase Bill GST (RM Local),11040006,11/04/2024,P J TRADING COMPANY,51,10/04/2024,154360,3859,3859,0,0,162078,BHAGWAT,HO,2024,177,RAW
PBGR-2024---108,PBGRL,Purchase Bill GST (RM Local),11040007,11/04/2024,AKASHDEEP TRADERS,GST/038/24-25,11/04/2024,423745,10593.64,10593.64,0,0,444932,AKASH,HO,2024,178,RAW
PBGR-2024---111,PBGRL,Purchase Bill GST (RM Local),11040008,11/04/2024,Vijay Traders- CRS,WKP/2024-25/0222,11/04/2024,23560,589,589,0,0,24738,AKASH,HO,2024,179,RAW
PBGR-2024---116,PBGRL,Purchase Bill GST (RM Local),11040009,11/04/2024,Vijay Traders- CRS,WKP/2024-25/0218,11/04/2024,96050,2401.25,2401.25,0,0,100853,AKASH,HO,2024,180,RAW
PBGR-2024---136,PBGRL,Purchase Bill GST (RM Local),11040010,11/04/2024,P J TRADING COMPANY,56,10/04/2024,92480,2312,2312,0,0,97104,BHAGWAT,HO,2024,181,RAW
PBGR-2024---144,PBGRL,Purchase Bill GST (RM Local),11040011,11/04/2024,PAWAN PUTRA ENTERPRISES,24-25/11,11/04/2024,32860,821.5,821.5,0,0,34503,AKASH,HO,2024,182,RAW
PBGR-2024---149,PBGRL,Purchase Bill GST (RM Local),11040012,11/04/2024,Vijay Traders- CRS,WKP/2024-25/0217,11/04/2024,184096,4602.4,4602.4,0,0,193301,BHAGWAT,HO,2024,183,RAW
PBGR-2024---153,PBGRL,Purchase Bill GST (RM Local),11040013,11/04/2024,S A ENTERPRISES,9,10/04/2024,38285,957.13,957.13,0,0,40199,BHAGWAT,HO,2024,184,RAW
PBGR-2024---154,PBGRL,Purchase Bill GST (RM Local),11040014,11/04/2024,S A ENTERPRISES,8,10/04/2024,39912.5,997.81,997.81,0,0,41908,BHAGWAT,HO,2024,185,RAW
PBGR-2024---181,PBGRL,Purchase Bill GST (RM Local),11040015,11/04/2024,P J TRADING COMPANY,58,11/04/2024,61176,1529.4,1529.4,0,0,64235,BHAGWAT,HO,2024,186,RAW
PBGR-2024---189,PBGRL,Purchase Bill GST (RM Local),11040016,11/04/2024,AKANKSHA PLAST-N-PRINT PVT LTD- CRS,GST/24-25/064,11/04/2024,26535,663.38,663.38,0,0,28127,BHAGWAT,HO,2024,187,RAW
PBGR-2024---226,PBGRL,Purchase Bill GST (RM Local),11040017,11/04/2024,WESTERN COAL FIELDS LTD,9280072076,11/04/2024,110516.12,2762.9,2762.9,0,0,128394,BHAGWAT,HO,2024,188,COAL
PBGR-2024---318,PBGRL,Purchase Bill GST (RM Local),11040018,11/04/2024,DEEKAY & CO.,APR/248/24-25,09/04/2024,216254.42,5406.36,5406.36,0,0,243551,BHAGWAT,HO,2024,189,COAL
PBGST-2024-92,PBGST,Purchase Bill Against GST (Stores),12040001,12/04/2024,BEST HARDWARE,00086-24/25,11/04/2024,11190,1007.1,1007.1,0,0,13204,NILESH,HO,2024,190,STORE
PBGST-2024---124,PBGST,Purchase Bill Against GST (Stores),12040002,12/04/2024,ENGINEERING APPROACH,24/25-369,11/04/2024,20332,1829.88,1829.88,0,0,23992,NILESH,HO,2024,191,STORE
PBGR-2024---113,PBGRL,Purchase Bill GST (RM Local),12040001,12/04/2024,AKASHDEEP TRADERS,GST/042/24-25,12/04/2024,356382,8909.56,8909.56,0,0,374201,AKASH,HO,2024,192,RAW
PBGR-2024---120,PBGRL,Purchase Bill GST (RM Local),12040002,12/04/2024,GREENPACK INDUSTRIES - Creditors,2425100836,12/04/2024,65255,1631.38,1631.38,0,0,69203,AKASH,HO,2024,193,RAW
PBGR-2024---128,PBGRL,Purchase Bill GST (RM Local),12040003,12/04/2024,PAWAN PUTRA ENTERPRISES,24-25/13,12/04/2024,37920,948,948,0,0,39816,AKASH,HO,2024,194,RAW
PBGR-2024---131,PBGRL,Purchase Bill GST (RM Local),12040004,12/04/2024,Vijay Traders- CRS,WKP/2024-25/0229,12/04/2024,107066,2676.65,2676.65,0,0,112419,AKASH,HO,2024,195,RAW
PBGR-2024---157,PBGRL,Purchase Bill GST (RM Local),12040005,12/04/2024,Vijay Traders- CRS,WKP/2024-25/0228,12/04/2024,13392,334.8,334.8,0,0,14062,BHAGWAT,HO,2024,196,RAW
PBGR-2024---227,PBGRL,Purchase Bill GST (RM Local),12040006,12/04/2024,WESTERN COAL FIELDS LTD,9280072121,12/04/2024,107259.33,2681.48,2681.48,0,0,124610,BHAGWAT,HO,2024,197,COAL
PBGR-2024---229,PBGRL,Purchase Bill GST (RM Local),12040007,12/04/2024,WESTERN COAL FIELDS LTD,9280072230,12/04/2024,135030.95,3375.77,3375.77,0,0,155934,BHAGWAT,HO,2024,198,COAL
PBGR-2024---261,PBGRL,Purchase Bill GST (RM Local),12040008,12/04/2024,WESTERN COAL FIELDS LTD,9270049690,10/04/2024,79080.91,1977.02,1977.02,0,0,94815,BHAGWAT,HO,2024,199,COAL
PBGST-2024-44,PBGST,Purchase Bill Against GST (Stores),13040001,13/04/2024,KRIOGENIC GASES PVT LTD,37,12/04/2024,4100,369,369,0,0,4838,AKASH,HO,2024,200,STORE
PBGST-2024-48,PBGST,Purchase Bill Against GST (Stores),13040002,13/04/2024,RAJ MARKETING SYSTEMS,CS-13,11/04/2024,2500,225,225,0,0,2950,AKASH,HO,2024,201,STORE
PBGST-2024-49,PBGST,Purchase Bill Against GST (Stores),13040003,13/04/2024,PERSISTENT HI-TECH CASTING PRIVATE LIMITED ,PHTC/011/24-25,06/04/2024,12000,0,0,2160,0,14160,BANSAL,HO,2024,202,STORE
PBGST-2024-50,PBGST,Purchase Bill Against GST (Stores),13040004,13/04/2024,Anjaneya Beltings,AB5544/23-24,29/03/2024,5443.2,0,0,979.78,0,6423,AKASH,HO,2024,203,STORE
PBGST-2024-51,PBGST,Purchase Bill Against GST (Stores),13040005,13/04/2024,ARISTO  AUTOMATION ,0056/24-25,10/04/2024,5200,0,0,936,0,6136,AKASH,HO,2024,204,STORE
PBGST-2024-53,PBGST,Purchase Bill Against GST (Stores),13040006,13/04/2024,ASIAN DYECHEM INDUSTRIES,ADI/24-25/17,09/04/2024,285000,0,0,51300,0,336300,AKASH,HO,2024,205,STORE
PBGST-2024-54,PBGST,Purchase Bill Against GST (Stores),13040007,13/04/2024,SAHYADRI STARCH & INDUSTRIES PRIVATE LIMITED,MS/158/24-25,11/04/2024,1065000,63900,63900,0,0,1192800,AKASH,HO,2024,206,STORE
PBGST-2024-55,PBGST,Purchase Bill Against GST (Stores),13040008,13/04/2024,DODAL ENTERPRISES,N416,11/04/2024,1000,90,90,0,0,1180,AKASH,HO,2024,207,STORE
PBGST-2024-56,PBGST,Purchase Bill Against GST (Stores),13040009,13/04/2024,SAYONA ENGINEERS,4,03/04/2024,7500,0,0,1350,0,8850,AKASH,HO,2024,208,STORE
PBGST-2024-57,PBGST,Purchase Bill Against GST (Stores),13040010,13/04/2024,JAIKAY INTERNATIONAL,INV/014/2024-25,06/04/2024,52018,0,0,9363.24,0,61381,AKASH,HO,2024,209,STORE
PBGST-2024-95,PBGST,Purchase Bill Against GST (Stores),13040011,13/04/2024,BEST HARDWARE,00095-24/25,13/04/2024,2894,260.46,260.46,0,0,3415,NILESH,HO,2024,210,STORE
PBGST-2024-97,PBGST,Purchase Bill Against GST (Stores),13040012,13/04/2024,SHREEJEE BEARINGS,V0158,13/04/2024,13454.92,1210.94,1210.94,0,0,15877,NILESH,HO,2024,211,STORE
PBGR-2024---112,PBGRL,Purchase Bill GST (RM Local),13040001,13/04/2024,Vijay Traders- CRS,WKP/2024-25/0233,13/04/2024,172200,4305,4305,0,0,180810,AKASH,HO,2024,212,RAW
PBGR-2024---114,PBGRL,Purchase Bill GST (RM Local),13040002,13/04/2024,VIJAY AMBICA  TRADING COMPANY,VTC/035,07/04/2024,513678,0,0,25683.9,0,539362,AKASH,HO,2024,213,RAW
PBGR-2024---126,PBGRL,Purchase Bill GST (RM Local),13040003,13/04/2024,AKASHDEEP TRADERS,GST/045/24-25,13/04/2024,114962.5,2874.07,2874.07,0,0,120711,AKASH,HO,2024,214,RAW
PBGR-2024---129,PBGRL,Purchase Bill GST (RM Local),13040004,13/04/2024,PATEL ENTERPRISES,4687,13/04/2024,155925,3898.13,3898.13,0,0,163721,AKASH,HO,2024,215,RAW
PBGR-2024---130,PBGRL,Purchase Bill GST (RM Local),13040005,13/04/2024,GREENPACK INDUSTRIES - Creditors,2425100918,13/04/2024,66650,1666.25,1666.25,0,0,70682,AKASH,HO,2024,216,RAW
PBGR-2024---132,PBGRL,Purchase Bill GST (RM Local),13040006,13/04/2024,Vijay Traders- CRS,WKP/2024-25/0244,13/04/2024,12555,313.88,313.88,0,0,13183,AKASH,HO,2024,217,RAW
PBGR-2024---142,PBGRL,Purchase Bill GST (RM Local),13040007,13/04/2024,S A ENTERPRISES,10,13/04/2024,43942.5,1098.56,1098.56,0,0,46140,AKASH,HO,2024,218,RAW
PBGR-2024---228,PBGRL,Purchase Bill GST (RM Local),13040008,13/04/2024,WESTERN COAL FIELDS LTD,9280072286,12/04/2024,134000.47,3350.01,3350.01,0,0,154744,BHAGWAT,HO,2024,219,COAL
PBGR-2024---317,PBGRL,Purchase Bill GST (RM Local),13040009,13/04/2024,DEEKAY & CO.,APR/286/24-25,10/04/2024,159947.46,3998.69,3998.69,0,0,180137,BHAGWAT,HO,2024,220,COAL
PBGR-2024---518,PBGRL,Purchase Bill GST (RM Local),13040010,13/04/2024,WESTERN COAL FIELDS LTD,9280072175,12/04/2024,100816.49,2520.41,2520.41,0,0,117125,BHAGWAT,HO,2024,221,COAL
PBGST-2024-52,PBGST,Purchase Bill Against GST (Stores),14040001,14/04/2024,MAHESH FURNITURE & WORKS,293,14/04/2024,27000,1620,1620,0,0,30240,AKASH,HO,2024,222,STORE
PBGR-2024---115,PBGRL,Purchase Bill GST (RM Local),14040001,14/04/2024,XL PAPER CORE LLP,24-25/028,13/04/2024,55680,1392,1392,0,0,58464,AKASH,HO,2024,223,RAW
PBGR-2024---127,PBGRL,Purchase Bill GST (RM Local),14040003,14/04/2024,AKASHDEEP TRADERS,GST/046/24-25,14/04/2024,299274,7481.88,7481.88,0,0,314238,AKASH,HO,2024,224,RAW
PBGR-2024---133,PBGRL,Purchase Bill GST (RM Local),14040004,14/04/2024,Vijay Traders- CRS,WKP/2024-25/0260,14/04/2024,226336,5658.4,5658.4,0,0,237653,AKASH,HO,2024,225,RAW
PBGR-2024---134,PBGRL,Purchase Bill GST (RM Local),14040005,14/04/2024,Vijay Traders- CRS,WKP/2024-25/0255,14/04/2024,73150,1828.75,1828.75,0,0,76808,AKASH,HO,2024,226,RAW
PBGR-2024---135,PBGRL,Purchase Bill GST (RM Local),14040006,14/04/2024,Vijay Traders- CRS,WKP/2024-25/0251,14/04/2024,28985,724.63,724.63,0,0,30434,AKASH,HO,2024,227,RAW
PBGR-2024---337,PBGRL,Purchase Bill GST (RM Local),14040007,14/04/2024,SUNSHINE PAP-TECH PVT LTD,232,13/04/2024,416079,10401.98,10401.98,0,0,436883,BHAGWAT,HO,2024,228,RAW
PBGST-2024-60,PBGST,Purchase Bill Against GST (Stores),15040001,15/04/2024,BOMBAY INDUSTRIAL ENTERPRISES,DKG24-25/00347,15/04/2024,6550,589.5,589.5,0,0,7729,NILESH,HO,2024,229,STORE
PBGST-2024-63,PBGST,Purchase Bill Against GST (Stores),15040002,15/04/2024,MARKO STEAMJET PRIVATE LIMITED,30,11/04/2024,35955,0,0,6471.9,0,42427,NILESH,HO,2024,230,STORE
PBGST-2024-65,PBGST,Purchase Bill Against GST (Stores),15040003,15/04/2024,BOND IMPEX,BI/35,10/04/2024,4600,0,0,828,0,5428,NILESH,HO,2024,231,STORE
PBGST-2024-93,PBGST,Purchase Bill Against GST (Stores),15040005,15/04/2024,NAVKAR INDUSTRIAL LUBE SERVICE,34,15/04/2024,39130,3521.7,3521.7,0,0,46173,NILESH,HO,2024,232,STORE
PBGST-2024-94,PBGST,Purchase Bill Against GST (Stores),15040006,15/04/2024,SJP AUTO LUBES,W051,15/04/2024,23730,2135.7,2135.7,0,0,28001,NILESH,HO,2024,233,STORE
PBGST-2024---113,PBGST,Purchase Bill Against GST (Stores),15040007,15/04/2024,BOMBAY INDUSTRIAL ENTERPRISES,DKG24-25/00348,15/04/2024,3180,286.2,286.2,0,0,3752,NILESH,HO,2024,234,STORE
PBGST-2024---127,PBGST,Purchase Bill Against GST (Stores),15040008,15/04/2024,VORA ENGINEERING CO.PVT LTD,VECPL/0041/24-25,13/04/2024,11160,1004.4,1004.4,0,0,13169,NILESH,HO,2024,235,STORE
PBGST-2024---131,PBGST,Purchase Bill Against GST (Stores),15040009,15/04/2024,HI TECH INDUSTRIAL SUPPLIERS (I)PVT LTD,24-25/00157,10/04/2024,4659.22,419.33,419.33,0,0,5498,NILESH,HO,2024,236,STORE
PBCGG-2024---105,PBCGG,Purchase Bill Capital Goods GST,15040001,15/04/2024,ARISTO  AUTOMATION ,0061/24-25,11/04/2024,55600,0,0,10008,0,65608,NILESH,HO,2024,237,STORE
PBGR-2024---137,PBGRL,Purchase Bill GST (RM Local),15040001,15/04/2024,BVJ BOARD MILL,52,14/04/2024,163450,4086.25,4086.25,0,0,171623,AKASH,HO,2024,238,RAW
PBGR-2024---138,PBGRL,Purchase Bill GST (RM Local),15040002,15/04/2024,BVJ BOARD MILL,51,14/04/2024,167125,4178.13,4178.13,0,0,175481,AKASH,HO,2024,239,RAW
PBGR-2024---139,PBGRL,Purchase Bill GST (RM Local),15040003,15/04/2024,AKASHDEEP TRADERS,GST/051/24-25,15/04/2024,774056.9,19351.43,19351.43,0,0,812760,AKASH,HO,2024,240,RAW
PBGR-2024---140,PBGRL,Purchase Bill GST (RM Local),15040004,15/04/2024,PATEL ENTERPRISES,4696,15/04/2024,158200,3955,3955,0,0,166110,AKASH,HO,2024,241,RAW
PBGR-2024---141,PBGRL,Purchase Bill GST (RM Local),15040005,15/04/2024,Mariya Enterprises,196,15/04/2024,62620,1565.5,1565.5,0,0,65751,AKASH,HO,2024,242,RAW
PBGR-2024---143,PBGRL,Purchase Bill GST (RM Local),15040006,15/04/2024,S A ENTERPRISES,11,15/04/2024,32240,806,806,0,0,33852,AKASH,HO,2024,243,RAW
PBGR-2024---145,PBGRL,Purchase Bill GST (RM Local),15040007,15/04/2024,GREENPACK INDUSTRIES - Creditors,2425100977,15/04/2024,66727.5,1668.19,1668.19,0,0,70764,AKASH,HO,2024,244,RAW
PBGR-2024---335,PBGRL,Purchase Bill GST (RM Local),15040008,15/04/2024,MAHARASHTRA STATE MINING CORPORATION,COALDIS242500084,15/04/2024,106651.08,2666.28,2666.28,0,0,124372,BHAGWAT,HO,2024,245,RAW
PBGR-2024---336,PBGRL,Purchase Bill GST (RM Local),15040009,15/04/2024,MAHARASHTRA STATE MINING CORPORATION,COALDIS242500085,15/04/2024,105823.98,2645.6,2645.6,0,0,123407,BHAGWAT,HO,2024,246,RAW
PBGST-2024-66,PBGST,Purchase Bill Against GST (Stores),16040002,16/04/2024,STANDARD ACID AND CHEMICAL COMPANY,187/24-25,16/04/2024,12200,1098,1098,0,0,14396,NILESH,HO,2024,247,STORE
PBGST-2024-68,PBGST,Purchase Bill Against GST (Stores),16040003,16/04/2024,SHREE CHLORATES PRIVATE LIMITED ,70/24,11/04/2024,72000,0,0,12960,0,84960,NILESH,HO,2024,248,STORE
PBGST-2024-98,PBGST,Purchase Bill Against GST (Stores),16040004,16/04/2024,BOMBAY INDUSTRIAL ENTERPRISES,DKG24-25/00385,16/04/2024,2398.5,215.87,215.87,0,0,2830,NILESH,HO,2024,249,STORE
PBGST-2024---119,PBGST,Purchase Bill Against GST (Stores),16040005,16/04/2024,MAHARASHTRA CABLE HOUSE,188,16/04/2024,1125,101.25,101.25,0,0,1328,NILESH,HO,2024,250,STORE
PBCGG-2024-2,PBCGG,Purchase Bill Capital Goods GST,16040001,16/04/2024,MAHARASHTRA CABLE HOUSE,190,16/04/2024,56910,5121.9,5121.9,0,0,67154,NILESH,HO,2024,251,STORE
PBCGG-2024---106,PBCGG,Purchase Bill Capital Goods GST,16040002,16/04/2024,MAHARASHTRA CABLE HOUSE,189,16/04/2024,37800,3402,3402,0,0,44604,NILESH,HO,2024,252,STORE
PBGR-2024---158,PBGRL,Purchase Bill GST (RM Local),16040001,16/04/2024,AKASHDEEP TRADERS,GST/052/24-25,16/04/2024,250425,6260.64,6260.64,0,0,262946,BHAGWAT,HO,2024,253,RAW
